Id,Company_Name,Level,Parent,Partner_Type,Source,Industry_csimarket,NAICS_code,NAICS_code_2_digit
C3315,Homeland Resources Ltd.,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C3316,Homeowners Of America Holding Corp,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C3317,Homestreet Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3318,Hometown Bankshares Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3319,Hometrust Bancshares Inc,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C3320,Honda Motor Co Ltd,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C3321,Honeywell International Inc,T1,Caterpillar Inc,Supplier,csimarket,Conglomerates,541214,54
C3322,Hooker Furniture Corporation,T1,Caterpillar Inc,Supplier,csimarket,Furniture & Fixtures,3372,33
C3323,Hope Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3324,Hopfed Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3325,Hci Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C3326,"Hcbf Holding Company, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C3327,Hubbell Inc,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C3328,Greenlane Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C3329,Green Brick Partners Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C3330,"Green Earth Technologies, Inc",T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C3331,Green Mountain Coffee Roasters Inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C3332,"Green Parts International, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C3333,Green Plains Partners Lp,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C3334,Greene County Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3335,"Greenhunter Resources, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C3336,"Greenkraft, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C3337,Greenlight Capital Re Ltd,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C3338,Boston private financial holdings inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3339,Greenlite Ventures Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3340,Greer Bancshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3341,Greif Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C3342,Greystone Logistics Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3343,Griffon Corporation,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C3344,Grom Social Enterprises Inc,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C3345,Group 1 Automotive Inc,T1,Caterpillar Inc,Supplier,csimarket,Automotive Aftermarket,8111,81
C3346,Groupon Inc,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C3347,"Green Bancorp, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3348,"Green Ballast, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C3349,Green Automotive Co,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C3350,Great Western Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C3351,Gopro Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3352,Gorman Rupp Co,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C3353,Briggs and Stratton Corporation,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3354,Graco Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C3355,Graftech International Ltd,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3356,Graham Corporation,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3357,Grana and Montero S a a,T1,Caterpillar Inc,Supplier,csimarket,Aerospace & Defense,3364,33
C3358,Grand River Commerce Inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C3359,Granite Construction Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C3360,Granite Falls Energy Llc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C3361,Graphene and Solar Technologies Ltd,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C3362,Graybar Electric Company Inc,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C3363,Grayson Bankshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3364,Great Lakes Dredge and Dock Corporation,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C3365,Great Northern Iron Ore Properties,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3366,Great Panther Mining Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3367,Great Southern Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3368,Grupo Aval Acciones Y Valores S a,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C3369,Bridgford Foods Corp,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C3370,Grupo Supervielle S a,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C3371,Hancock Whitney Corporation,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C3372,Handy & Harman Ltd.,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C3373,Hanmi Financial Corporation,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3374,Hanover Insurance Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C3375,"Hanwha Q Cells Co., Ltd.",T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3376,"Hanwha Solarone Co., Ltd.",T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3377,Harborone Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C3378,Hardinge Inc.,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3379,Harleysville Savings Financial Corp,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C3380,Harmonic Inc,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C3381,Harsco Corp,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C3382,Harte Hanks Inc,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C3383,Hartford Financial Services Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C3384,"Harvard Illinois Bancorp, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3385,Hawkins Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C3386,Hawthorn Bancshares inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3387,"Boulder Brands, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C3388,Haynes International inc,T1,Caterpillar Inc,Supplier,csimarket,Iron & Steel,3311,33
C3389,Handeni Gold Inc.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3390,"Hampden Bancorp, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3391,Gsi Technology Inc,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3392,"Hamilton Bancorp, Inc.",T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C3393,Bridge Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3394,Guangshen Railway Co Ltd,T1,Caterpillar Inc,Supplier,csimarket,Railroads,482111,48
C3395,Brf S.a.,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C3396,Guaranty Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3397,Guaranty Bancshares inc,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C3398,Guaranty Federal Bancshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3399,Gulf Island Fabrication Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C3400,Gulf Resources Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C3401,Gulf West Security Network Inc,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C3402,Gunpowder Gold Corp,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3403,"Brekford Traffic Safety, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C3404,Gyrotron Technology Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C3405,Breeze-eastern Corp,T1,Caterpillar Inc,Supplier,csimarket,Aerospace & Defense,3364,33
C3406,Brazil Minerals Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C3407,Braskem Sa,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C3408,Brady Corp,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C3409,Hallmark Financial Services inc,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C3410,Blue Valley Ban Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3411,Blue Ridge Bankshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3412,Beazer Homes Usa Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C3413,Irobot Corporation,T1,Caterpillar Inc,Supplier,csimarket,Appliance & Tool,3352,33
C3414,Inuvo Inc,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C3415,Invensense Inc,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3416,"Inventure Foods, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C3417,Investar Holding Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3418,Investors Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C3419,Ipg Photonics Corp,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3420,Ireland Inc.,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C3421,"Bitzio, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C3422,Birmingham Bloomfield Bancshares,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3423,Intel Corporation,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3424,Ironwood Gold Corp.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3425,Irsa Investments & Representations Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C3426,Isabella Bank Corp,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C3427,Israel Chemicals Ltd,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C3428,It Tech Packaging Inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C3429,Bioamber Inc.,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C3430,Iteris inc,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C3431,Itt Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C3432,Intrusion Inc,T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C3433,Intrepid Potash inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C3434,Intevac Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3435,Intersil Corp,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3436,Black Box Corp,T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C3437,Intelligent Systems Corp,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C3438,Intercorp Financial Services Inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C3439,11 Good Energy Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C3440,Interface Inc,T1,Caterpillar Inc,Supplier,csimarket,Furniture & Fixtures,3372,33
C3441,Intermolecular Inc,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3442,International Baler Corporation,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3443,International Bancshares Corporation,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C3444,International Barrier Technology Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemicals - Plastics & Rubber,326,32
C3445,Bk Technologies Corp,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C3446,BJ SERVICES COMPANY,T1,Caterpillar Inc,Supplier,csimarket,Legacy,541611,54
C3447,International Land Alliance Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C3448,International Paper Company,T1,Caterpillar Inc,Supplier,csimarket,Paper & Paper Products,322,32
C3449,International Tower Hill Mines Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3450,"International Western Petroleum, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Oil & Gas Integrated Operations,2111,21
C3451,Interphase Corp,T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C3452,Interpublic Group Of Companies Inc,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C3453,Iweb Inc,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C3454,Ixys Corp,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3455,Izea Worldwide Inc,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C3456,Berkshire Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C3457,Benchmark Electronics Inc,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C3458,Bellring Brands Inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C3459,Juniata Valley Financial Corp,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C3460,Juniper Networks Inc,T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C3461,Belden Inc,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C3462,Kaanapali Land Llc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C3463,Bel Fuse Inc,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C3464,Kadant Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C3465,Kaibo Foods Co Ltd,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C3466,Kaiser Aluminum Corporation,T1,Caterpillar Inc,Supplier,csimarket,Aluminum,3313,33
C3467,"Kaiser Federal Financial Group, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3468,Kaixin Auto Holdings,T1,Caterpillar Inc,Supplier,csimarket,Automotive Aftermarket,8111,81
C3469,Kaman Corporation,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C3470,Kandi Technologies Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C3471,Kansas City Southern,T1,Caterpillar Inc,Supplier,csimarket,Railroads,482111,48
C3472,Kapstone Paper & Packaging Corp,T1,Caterpillar Inc,Supplier,csimarket,Paper & Paper Products,322,32
C3473,Kar Auction Services inc,T1,Caterpillar Inc,Supplier,csimarket,Automotive Aftermarket,8111,81
C3474,Beneficial Bancorp Inc.,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C3475,BERKSHIRE HATHAWAY INC.,T1,Caterpillar Inc,Supplier,csimarket,Conglomerates,541214,54
C3476,J and j Snack Foods Corp,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C3477,Joy Global Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3478,Bio Key International Inc,T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C3479,Jacksonville Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3480,Jacobs Engineering Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C3481,James Hardie Industries Plc,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C3482,James River Group Holdings Ltd,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C3483,Jason Industries Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C3484,Jeffersonville Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C3485,Bingo Nation Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3486,Big Cat Energy Corporation,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3487,Bhp Group Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3488,Beyond Meat Inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C3489,"Best Hometown Bancorp, Inc.",T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C3490,John Bean Technologies Corporation,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3491,Johnson Controls International Plc,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C3492,Berry Global Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemicals - Plastics & Rubber,326,32
C3493,Joint Corp,T1,Caterpillar Inc,Supplier,csimarket,Conglomerates,541214,54
C3494,Berkshire Hills Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C3495,"Intelligent Highway Solutions, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C3496,Integrated Silicon Solution Inc,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3497,Hudbay Minerals Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3498,Ido Security Inc.,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C3499,"Blue Buffalo Pet Products, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C3500,Icahn Enterprises L p,T1,Caterpillar Inc,Supplier,csimarket,Conglomerates,541214,54
C3501,Icc Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C3502,Ichor Holdings Ltd,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3503,Ictv Brands Inc.,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C3504,Idaho North Resources Corp.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C3505,Ideal Power Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3506,Idex Corp,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C3507,Iec Electronics Corp,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C3508,"Integrated Environmental Technologies, Ltd.",T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3509,Ieh Corp,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C3510,Ies Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C3511,If Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C3512,Blue Bird Corporation,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C3513,Ikanos Communications,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C3514,Ikonics Corp,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C3515,Illinois Tool Works Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
